Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QV","Value of Agricultural Production","840","United States of America","56","Gross Production Value (current thousand SLC)","01211","Asparagus","2020","2020","1000 SLC","107102","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","55","Gross Production Value (constant 2014-2016 thousand SLC)","01211","Asparagus","2018","2018","1000 SLC","86451","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","55","Gross Production Value (constant 2014-2016 thousand SLC)","01211","Asparagus","2019","2019","1000 SLC","92025","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","55","Gross Production Value (constant 2014-2016 thousand SLC)","01211","Asparagus","2020","2020","1000 SLC","82241","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","57","Gross Production Value (current thousand US$)","01211","Asparagus","2018","2018","1000 US$","95387","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","57","Gross Production Value (current thousand US$)","01211","Asparagus","2019","2019","1000 US$","125656","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","57","Gross Production Value (current thousand US$)","01211","Asparagus","2020","2020","1000 US$","107102","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","58","Gross Production Value (constant 2014-2016 thousand US$)","01211","Asparagus","2018","2018","1000 US$","86451","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","58","Gross Production Value (constant 2014-2016 thousand US$)","01211","Asparagus","2019","2019","1000 US$","92025","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","58","Gross Production Value (constant 2014-2016 thousand US$)","01211","Asparagus","2020","2020","1000 US$","82241","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","152","Gross Production Value (constant 2014-2016 thousand I$)","01311","Avocados","2018","2018","1000 Int. $","153938","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","152","Gross Production Value (constant 2014-2016 thousand I$)","01311","Avocados","2019","2019","1000 Int. $","112049","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","152","Gross Production Value (constant 2014-2016 thousand I$)","01311","Avocados","2020","2020","1000 Int. $","171204","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","56","Gross Production Value (current thousand SLC)","01311","Avocados","2018","2018","1000 SLC","404978","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","56","Gross Production Value (current thousand SLC)","01311","Avocados","2019","2019","1000 SLC","400272","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","56","Gross Production Value (current thousand SLC)","01311","Avocados","2020","2020","1000 SLC","427722","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","55","Gross Production Value (constant 2014-2016 thousand SLC)","01311","Avocados","2018","2018","1000 SLC","401832","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","55","Gross Production Value (constant 2014-2016 thousand SLC)","01311","Avocados","2019","2019","1000 SLC","292486","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","55","Gross Production Value (constant 2014-2016 thousand SLC)","01311","Avocados","2020","2020","1000 SLC","446903","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","57","Gross Production Value (current thousand US$)","01311","Avocados","2018","2018","1000 US$","404978","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","57","Gross Production Value (current thousand US$)","01311","Avocados","2019","2019","1000 US$","400272","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","57","Gross Production Value (current thousand US$)","01311","Avocados","2020","2020","1000 US$","427722","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","58","Gross Production Value (constant 2014-2016 thousand US$)","01311","Avocados","2018","2018","1000 US$","401832","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","58","Gross Production Value (constant 2014-2016 thousand US$)","01311","Avocados","2019","2019","1000 US$","292486","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","58","Gross Production Value (constant 2014-2016 thousand US$)","01311","Avocados","2020","2020","1000 US$","446903","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","152","Gross Production Value (constant 2014-2016 thousand I$)","01312","Bananas","2018","2018","1000 Int. $","1116","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","152","Gross Production Value (constant 2014-2016 thousand I$)","01312","Bananas","2019","2019","1000 Int. $","1199","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","152","Gross Production Value (constant 2014-2016 thousand I$)","01312","Bananas","2020","2020","1000 Int. $","1044","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","56","Gross Production Value (current thousand SLC)","01312","Bananas","2018","2018","1000 SLC","5289","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","56","Gross Production Value (current thousand SLC)","01312","Bananas","2019","2019","1000 SLC","4780","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","56","Gross Production Value (current thousand SLC)","01312","Bananas","2020","2020","1000 SLC","3374","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","55","Gross Production Value (constant 2014-2016 thousand SLC)","01312","Bananas","2018","2018","1000 SLC","6324","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","55","Gross Production Value (constant 2014-2016 thousand SLC)","01312","Bananas","2019","2019","1000 SLC","6796","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","55","Gross Production Value (constant 2014-2016 thousand SLC)","01312","Bananas","2020","2020","1000 SLC","5915","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","57","Gross Production Value (current thousand US$)","01312","Bananas","2018","2018","1000 US$","5289","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","57","Gross Production Value (current thousand US$)","01312","Bananas","2019","2019","1000 US$","4780","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","57","Gross Production Value (current thousand US$)","01312","Bananas","2020","2020","1000 US$","3374","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","58","Gross Production Value (constant 2014-2016 thousand US$)","01312","Bananas","2018","2018","1000 US$","6324","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","58","Gross Production Value (constant 2014-2016 thousand US$)","01312","Bananas","2019","2019","1000 US$","6796","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","58","Gross Production Value (constant 2014-2016 thousand US$)","01312","Bananas","2020","2020","1000 US$","5915","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","152","Gross Production Value (constant 2014-2016 thousand I$)","0115","Barley","2018","2018","1000 Int. $","651237","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","152","Gross Production Value (constant 2014-2016 thousand I$)","0115","Barley","2019","2019","1000 Int. $","731712","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","152","Gross Production Value (constant 2014-2016 thousand I$)","0115","Barley","2020","2020","1000 Int. $","701278","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","56","Gross Production Value (current thousand SLC)","0115","Barley","2018","2018","1000 SLC","708644","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","56","Gross Production Value (current thousand SLC)","0115","Barley","2019","2019","1000 SLC","792457","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","56","Gross Production Value (current thousand SLC)","0115","Barley","2020","2020","1000 SLC","777494","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","55","Gross Production Value (constant 2014-2016 thousand SLC)","0115","Barley","2018","2018","1000 SLC","807810","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","55","Gross Production Value (constant 2014-2016 thousand SLC)","0115","Barley","2019","2019","1000 SLC","907632","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","55","Gross Production Value (constant 2014-2016 thousand SLC)","0115","Barley","2020","2020","1000 SLC","869882","E","Estimated value"
